"Axis.1"	"Axis.5"	"Axis.3"	"Axis.17"	"Axis.24"	"Axis.19"	"Axis.20"	"Axis.4"	"Axis.9"	"Axis.6"	"Axis.2"	"Axis.10"	"Axis.8"	"Axis.14"	"Axis.18"	"Axis.23"	"Axis.13"	"Axis.26"	"Axis.11"	"Axis.83"	"Axis.39"	"Axis.22"	"Axis.30"	"Axis.45"	"Axis.49"	"Axis.29"	"Axis.12"	"Axis.25"	"Axis.21"	"Axis.65"	"Axis.16"	"Axis.51"	"Axis.7"	"Axis.27"	"Axis.84"	"Axis.28"	"Axis.46"	"Axis.33"	"Axis.75"	"Axis.35"	"Axis.86"	"Axis.43"	"Axis.15"	"Axis.80"	"Axis.59"	"Axis.63"	"Axis.48"	"Axis.73"	"Axis.68"	"Axis.37"	"Axis.71"	"Axis.44"	"Axis.56"	"Axis.38"	"Axis.36"	"Axis.74"	"Axis.53"	"Axis.32"	"Axis.54"	"Axis.66"	"Axis.127"	"Axis.103"	"Axis.81"	"Axis.132"	"Axis.34"	"Axis.102"	"Axis.116"	"Axis.92"	"Axis.105"	"Axis.64"	"Axis.61"	"Axis.88"	"Axis.82"	"Axis.104"
"SD20"	-0.0360718163755166	-0.0197560238975993	0.0127805731253197	8.14111554212717e-05	-0.00072333030695225	0.00121334702294039	0.0133709128066315	0.0183773631672461	-0.000272634983720287	-0.00921696275369982	-0.0639560000290114	-0.00934370699168049	0.00775234646691591	0.00307370771647727	0.00178982253111418	0.0063879429075595	-0.00857043905625772	-0.0104856394057607	-0.0195398994840741	0.00214136429911532	-0.000137390694035503	-0.00340303782657866	-0.00462870736915721	-0.00416496934729662	6.11601526562206e-05	-0.00806258323863886	-0.0206522147241014	0.00508417356381263	-0.000461269984486318	0.00708673657422021	0.0125239870307138	-0.00242462630484583	0.0253359490076577	-0.00391903593663143	0.00360960989059712	-0.00550719603870587	-0.00127909806727612	0.0020505190863388	0.00324756000984974	-0.00315626256033874	-0.000284372514896535	-0.00400184293437299	0.0050459259225796	-0.00180706928226798	0.00517342318584723	0.00121999103901945	0.00110069438740498	0.00620359564990775	-0.00204729570726393	0.00689762175168999	-0.0039300811513755	0.00310741592311982	-0.00571194253034925	0.00565777688302464	-0.00265678119346119	0.0025084055810971	0.00109076450220996	0.001900211134941	0.00043297734541121	-0.0053008007322828	-0.000402863614358479	-0.00319025947465363	0.00459894866118028	-0.00246491182665285	-0.00762346563452384	0.00532393500867992	0.00244897703537735	0.000419766712064773	0.00462118786802408	0.00245989058517072	0.00365939252382751	-0.00274073768309027	0.00103429641622372	-0.00174108776207586
"SD21"	-0.0372992226286059	-0.0102668555296421	-0.11576733786999	0.0109023618142557	0.0150021009140769	-0.0208169086915147	0.0311355160052564	-0.0888853138307411	-0.00981193339015101	0.00634347897777736	-0.116618384605045	-0.0477899234130275	-0.0114137232012601	-0.0119277802426444	0.00765320369431866	0.00988157826536859	-0.0254964886915443	0.0141755953829072	0.0199433798944168	-0.000891778177821069	0.0101565248539157	0.0040157732991895	0.00429090093466116	-0.000871671442202203	0.000344401936831954	0.00600206522094189	0.0448078726414696	-0.00766436553189061	0.0196158916507456	-0.00256319606567804	0.00759887397437444	-0.00240511345392053	-0.00641931310866242	-0.00283130906520113	-0.000996636223415319	-0.00125466883665781	-0.00536324243221947	-0.0248042883629586	-0.000279829247463298	0.00345793632005186	0.00197711525575897	-0.00349466070704743	-0.015916815379018	0.000216870541065784	0.000473394766352729	-0.00220880705390462	0.0224431374469282	0.000881104970017395	0.000860070683196368	0.00985492585659671	-0.000608431139780583	0.00982811541805134	0.00752626028678748	-0.00154808836775957	2.85915685018288e-05	0.00105055703571454	0.00480783909110167	0.000938564357527247	0.00808644968206464	0.00045575762275691	-0.000491948191036505	0.000206923015083751	-0.000847578283990951	2.46038646854687e-05	0.00973057848937612	0.000920954017084721	-0.000137658286971036	-0.000518025897095494	-0.000651657745988708	1.0997742825398e-05	0.00136246151942602	-0.000794353267797465	-6.25747583787621e-05	-6.70946426215029e-05
"SD22"	-0.0365532661771253	-0.0257315538276957	-0.00805387589009112	-0.00490068576367911	0.000872765007547123	-0.0086303866973586	-0.00476411228642858	0.0310538261620243	0.00618348339381585	-0.00244533654440614	-0.0844030247148091	0.0177729434229289	0.00996945728015903	0.00968649954514181	0.00439027190209435	0.0100686280511783	0.00744376595514415	0.00869299809101011	-0.0151281957609957	0.00126308480281778	0.0109593942750619	-0.00727530260140131	-0.0082379498899933	0.0077451067697291	-0.0046090153956837	0.00170232536517187	-0.0220746016928408	-0.00185539573728266	0.00923089312754956	-0.00391760251410139	-0.00546621220758047	-0.0021772142374783	0.0360482609059304	-0.00509426654144936	-0.00163509127842149	-0.000243750250953923	-0.000181584852937501	0.00181109849657604	0.00221448327029712	0.00928800063188478	0.00564317507740843	-0.00168266596778116	-0.0144897501133243	0.00725784880541461	0.00366692853935361	0.00150344658549719	0.00326516774978236	-0.00260582487522511	0.00459698389512182	0.00839618891231469	0.00240378487826673	0.00344342798029041	-0.00111029429007373	0.00740116451233512	0.00371829252536732	-0.00226755062580925	-0.00569029047811225	-0.00407135170090772	-0.00370626939846186	0.00184323219895729	0.0015700920971905	-0.00292994146839588	-0.00261507323859639	0.00169160175045637	-0.000979127407257222	0.00353102310323925	0.00152472527369064	0.00488051223518282	-0.000251976895452946	-0.00233479771329172	0.000139709756926355	0.000266754957022916	-0.00387005119825402	-0.00421676286022773
"SD27"	0.00253357053280242	0.0123934217789359	0.0316696067375567	-0.0129585649353488	0.00710513934421443	0.00509723733244685	0.000533945871270762	-0.019291395875017	0.0256549335137541	-0.00388974667886359	0.0169028608893585	0.00635109189849803	-0.0144614178720213	0.00915125712365649	0.00934722463301276	-3.82309439084667e-05	-0.00488332079026764	0.00610066617564949	-0.0147666816202387	-0.0018902795242329	0.00672286029684833	0.00609442177011633	-0.00145889430149972	-0.000520700760956519	-0.00264566707000038	0.00020675947409582	0.0164271355237664	0.00411363725845193	0.00135273010001813	-0.000889399489920388	0.00427263660427348	-0.00532191066169372	-0.000777539876764695	0.000422442837218828	0.00160382071367057	0.00259558641785037	0.00304219732148679	0.00397702966952217	0.00254593678792385	0.00145854222976426	-0.000402158439488137	0.0113392971700994	0.00690214763172549	-0.00298210450934929	-0.00476035167435761	-0.00037075291422451	0.00330519026180244	-0.00136722937851757	0.00486374513350674	0.00550814165331219	-0.00121334361102901	-0.000810839222278492	-0.00224793947714433	-0.000384844703982197	0.00413519107445943	-0.000378973027437344	0.00146804408813259	-0.00138457278125236	0.00250090431507646	0.00121742936489598	-0.00101465055910803	-0.00150088723109862	-0.000608229388718584	-0.00159353726597206	-0.00942502376974578	0.00284479112925302	-0.000284026132907228	-0.000326201631725758	0.00257528721462722	-0.00334771611176485	-0.00506110303461241	-0.00318044125229474	-0.00210892856307794	0.00182515813037891
"SD23"	0.0233651008537873	-0.00385807510497476	0.0408501613722267	-0.00786256899826332	0.00104212232481584	-0.0103304152955634	0.00130692989850622	-0.0163440674636377	0.0135162872221156	-0.00385016137575452	-0.0158521384489179	0.011370466433801	-0.00335484737104174	-0.00149839049017159	0.00821803188468775	-0.00656894733285191	-0.00324569940418787	0.00198108998972889	6.88611359196114e-05	-0.0016518697612463	-0.00536941110022951	-0.00395065164279594	0.00458746112916369	-0.00200758954710056	0.000433235447427372	-0.00494306232603363	-0.00678059038548564	0.00806340507405199	0.0112155396809481	0.00544667225550635	0.0108565550799397	0.00493631764084403	-0.0244078697082833	-0.0010158746517805	0.00430854625675851	-0.00910602210851225	0.00379409965801393	0.00130405915917173	0.00292792359513839	0.00322913608052923	-0.00491986090032789	-0.00493267084969342	0.00543335763837812	-0.00235476249096701	0.00143457061429034	0.000193151901629751	0.00436865356381119	-0.0066940683180539	-0.00271677978329939	-0.00114119016514656	-0.001058986167714	0.00219072626645872	0.00422008940335148	-0.00331832756732093	0.000106282657829661	-0.00405521544052511	-0.00358431025517757	-0.0101620389963842	0.00347774302011074	0.000986128012082509	-0.00713452639665206	0.00167781002847776	0.00303073978842034	0.00161416910209112	-0.00528943914177617	0.00406520060845776	0.00812474416965843	0.00542850998599167	-0.00429715795252455	0.00165941187178633	-0.00617463919546998	-0.00549628770552693	0.00479154218261543	-0.00433922930809089
"SD25"	-0.0431578452567744	0.0230314485546843	0.00905558486548774	-0.00929869776379347	-0.00734904563215646	0.00755171171856172	0.00395013529976313	-0.00922263263830626	-0.000743405939563802	-0.0403655829077912	0.00867729741296936	0.00920543432237919	0.00246784151653526	-0.00560727260695321	0.00773307223049311	-0.00566746003948176	-0.00987402080621864	0.00210960313688299	-0.0212773957507161	0.00266466990418738	0.00265295687368011	0.00597327694875889	0.00271403796786415	0.00287488829027421	0.000299700282180296	0.000661084736363769	-0.00410224852194483	-0.00490376991040944	0.00801881026775769	-0.000955438633298743	0.00649558417126274	-0.000825119151826357	0.00471385182017342	0.00714518128376459	0.00106414245559003	-0.000980160365454502	-0.00347120724865205	0.000117855968013531	-0.00428415991994645	-0.010106452840431	-0.0064845461073353	0.00571188695187421	-0.0200915382344683	0.0016468288286578	-0.00177993661412596	-0.00288441387807799	-0.0033871211547766	-0.00240851830292067	-0.00323575110993554	0.00655915105565599	0.00918129157050477	0.00526766638926667	-0.00398910279105476	-0.00628290271658353	-0.00835724158357309	0.00144691778395298	-0.00322617541637997	-0.00747075123544381	-0.00554240183395279	-0.0113696381195151	0.00157459087814684	0.00337192924250263	-0.000292771734200559	-0.00120484182318413	0.00157681256192446	0.000130728416209576	0.00562943321371588	0.00166768363695266	-0.00538407733374687	0.00721410612641753	0.00513738785575361	0.003755470436791	0.00359899160004042	0.00233372273422756
"SD26"	0.0404590269017333	-0.0458787430972798	0.0134390113290597	-0.00783450713826381	-0.00310559694055999	-0.00139665900609908	0.0106568940202619	-0.00330296860189991	-0.0208413086973222	0.0023867334531354	0.031218050330306	-0.00419464428073593	-0.0170153383986969	-0.00994012804326816	-0.00873386824509908	-0.000302760048983936	-0.00723874610882082	-0.0030127322090711	0.0182628122290429	-0.00176808582592576	0.00874586442294615	-0.00392850675325815	-0.00305280053281477	0.000374513731846168	-0.00172924275111175	0.0104486652635532	-0.0185889587178237	0.00053748108485006	0.00104226570923827	-0.00812673994957046	-0.0160612461249348	-0.00172450426463571	-0.00530753052461698	-0.00829291523095656	-0.00204771155410988	0.00404165565521435	0.00406398466678198	-0.00443546495613413	0.00230965937137776	-0.00363464435245366	-0.00530584941717097	-0.00521648041959011	0.0131231249034273	-0.0046774190353331	-0.00149137679747684	-0.00539862517321114	-0.00133824024838777	0.00189763754673108	0.00174232355372079	-0.010084406108982	-0.000249320644200127	0.00243051155298875	0.00101485785633548	-0.0015913588496284	-0.00527532077771782	0.0017033079193379	0.00252176147844157	-0.0083519955913541	-0.00564453922448526	0.000738413731540257	0.00186358126445292	0.000171702205881459	0.00269865457079986	-0.00158827240481859	0.00388329823663116	-0.00142378692628072	-0.00267976338955328	0.00389614704191808	-0.00412667541924279	-0.00441314057207299	-0.00391389217487785	-0.00318224069473734	-0.00621559568312182	0.00639149059167895
"SD28"	-0.0225419590257947	-0.0065725018649996	-0.0282737308544531	0.00226053627465769	0.00455796009910467	-0.00636837409388367	0.00258561986489002	0.00474679476996641	-0.000527058350499656	-0.0241653026278842	0.0738863022803739	0.00328672360971003	0.0244969212487152	-0.0102643196682677	0.00570041209921847	-0.00701367365925581	-0.013119683162038	-0.00339269334021396	-0.0015724144256197	0.0030366818594009	0.000837868008718039	-0.00378807147746479	-8.39892217110773e-05	0.00381102431503587	0.00184223559396261	-0.00341187680415317	-0.00654348419247366	-0.000962925239446613	-0.00901116307488458	-0.00778211333741845	6.39835760860559e-05	0.00101693701649718	0.0233364906070434	0.00257365061755208	0.00626384039039082	-0.00330797181519368	0.00367921114462929	-0.0060866300263494	0.000289800726137136	-0.00313948371538587	-0.00646460862621313	-0.00692113688647345	-0.0154796636050471	0.000449141604023368	-0.00254964319324942	0.00198304329980964	0.000923609446589911	-0.000658361582816481	0.00343458948904134	0.00197556086443844	-0.000253081110060492	-0.00721063859390157	0.0021208932410505	0.00182726392855767	0.00749618718894992	-0.00371962349729733	0.00261818084605734	0.000886302694352159	-0.00489673386012999	-0.00824134709484038	-0.00286528810015501	-0.000148584167267748	-0.00754184906210066	0.00275992275640206	-0.0103979027410737	0.00107791265161883	-0.0030265515394415	0.0117147477264436	-0.00679309034613873	0.000190277408642284	0.00318218428199046	0.00322135837035497	0.00583737827874858	0.00160626944647582
"NMA1"	0.0102269149267213	0.00963298231580431	-0.0104650004847486	0.015677985680893	-0.00563248252961994	0.00859437541083884	-0.00784644382184068	0.00918375011020334	0.00304060988802923	0.0615763876668075	0.0488284073438644	-0.0143073238521187	0.0158637254898164	-0.00948817889458659	0.00398852687244967	0.0148721053967773	0.00887639056222142	-0.0134633593104828	-0.00827534439062676	-0.00423104977312168	-0.00387887365020027	-0.00631684898688732	-0.00379109351657329	-0.00528651130235544	0.00235858682052075	0.0115044102261523	0.00134083705136868	0.000588304048628361	0.0103044111591992	-0.00535328048743271	0.0106721909512013	0.00224948434176338	0.012432386200338	0.00128356240622749	-0.00295627225821808	-0.00104692682746174	-0.00269936963466711	0.00386680946554393	0.00361118579465033	0.0161761508272793	0.00480699370567046	0.00686281668698812	-0.0111500623333891	-0.00601679106742475	-0.00252738335379359	0.00140480212781409	-0.000142261351773785	0.00168148705081927	-0.00753055855662293	-0.00029415367001854	0.00623032045787449	0.000789037178198029	0.00456119586955674	-0.00473661169532028	0.00912463390798917	-0.0027122991844832	-0.00550112946913472	-0.00910838702261693	0.00574411395976486	0.000385226287743671	0.000596113627402551	-0.00207904205381751	0.00248967547518989	-0.00392503959073807	0.00453794904691369	-0.00147683223740729	-0.000131746758315221	0.00387351560400344	0.000964721053719017	0.00112092461571092	-0.00106255838615476	0.00184125513879838	-0.00614294049710315	0.00258284657432962
"NMA2"	-0.0131808293616613	0.00366715588540216	0.038724299769751	-0.00715032820409695	-0.00752810438804867	-0.00155231629717471	-0.000535829518817409	0.00023330231072079	-0.00730524833500516	0.00433181557982807	-0.0425134054085444	-0.00828886271408208	0.0167193561791974	-0.0107795444079011	0.00791911478635572	0.00478783850688897	-0.0120924380651347	0.00731584824401353	-0.00534844162613393	-0.00224228175988829	0.000170079690638039	0.00431872736513323	0.00428248851492337	0.00429191955334185	0.00351669109524624	0.00309368457558145	0.00685242072386078	0.00143853063652558	-0.00974805297294546	0.00263267011073388	0.00868968395689862	0.00696792896570622	0.00666606841221507	0.00461160994336824	-0.00364300454278397	-0.00179394168892486	-0.000180036163768961	-0.00149732304539007	-0.00608139946451705	-0.000373032869509893	0.00462987634541655	0.000217165353757662	0.0123680152334502	-0.00127265195484392	-0.00444135448287888	-0.00175981991413404	-0.0019978069740559	-0.00303068729472347	0.000408185467787298	0.00189260677343392	-0.00325550029098288	0.0027215669590299	-0.00218815364205646	-0.00102467196673392	-0.00517515701755028	-0.00259548454578477	0.0028094260897647	0.00411065044029395	0.00421288406717132	-0.0099809825160933	-0.00364919944126704	9.03991549042919e-05	0.00263894802647512	0.00534085669750245	-0.01198617218492	0.00473178226420519	0.000228925855178352	-0.00385118616307237	-0.00436971254929416	-0.00180781967119732	-0.00289738147202736	0.000630166777423776	-0.00219882273419218	-0.00281741774217632
"NMA3"	-0.0405130153749761	0.0242680100126644	0.0293506687669547	0.00317291686024252	-0.0062410956625003	0.0134687254758817	0.00413889116939269	-0.00451246220354474	-0.0099072435217628	0.000892932630659384	-0.0108307543530602	-0.0159980885240251	-0.00125846635348734	-0.00660874643656464	0.00441372669244707	0.00327869478924611	0.00482404091268757	0.00530268014829991	0.0097497423413436	-0.000410301267700918	-0.00111986606758908	-0.00656217718523498	0.000512206764307501	0.00410581972094249	-0.00361376410641312	-0.00113650008773575	-0.00983575320665706	-0.0110446277410376	-0.0044209326636805	-0.00473296406330838	-0.00751789942884212	-0.00993624242815126	0.010225668578871	0.00404618122921736	0.00258834515398444	0.00304944565446402	0.00274317661168816	0.00134159811771052	-0.00377328630443484	-0.00379858659246152	-0.00293667639794591	-0.003548642838855	-0.00167190244353688	0.000734900592001594	-0.0026703491139104	-0.000302812205692457	0.00653620273820362	-0.00448043034641778	-0.00326176240503137	0.00158881892349618	0.0012390261789505	0.001541265962582	-0.0039339748042738	0.00744453291184543	0.011492793675571	-0.0018909410274396	0.000247869475302341	0.00656795120193107	-0.00244083059801241	0.000868330359337031	-0.00440704853743766	0.00387842859167482	0.000309953154370009	-0.00122667486943487	0.00271922071971987	-0.00041868462749193	-0.000924398099496258	0.0034516325723853	0.00180890673674773	-2.06815588107698e-05	-0.00494889665334001	0.00443446372629975	-0.00409491786773156	0.000673352387207497
"NMA4"	-0.0750645549094615	0.0231752183104292	-0.00799461218595057	0.00397187428819709	0.0104303483844	0.00626483555948832	0.000464068214323999	0.0168339876372846	-0.0162677856455803	-0.00185460105300348	-0.00619798760336509	-0.0163095660027127	-0.00487578401801383	0.00207438355794248	-0.0185816286949559	-0.00908613625249324	0.0213852774352897	0.0055124391248071	0.00610954944106395	-0.000500016250026742	-0.000360859769373662	0.00543532073724544	-0.00497530208696165	0.00122062461271988	-0.000108519211612893	0.00379583714595412	0.00601559947003345	-0.00696481320052709	-0.00834278742884215	0.000435465258280963	0.00631967777133571	0.00459279536650195	-0.0122334731361494	-0.00155772739658728	0.00495343468209875	-0.00503882155578224	0.00542512784239344	-0.00621378216415793	-0.00381393205889991	0.00511431865386475	0.00234025885082872	0.00159174531171257	0.00638122934445616	0.00260575069776964	-0.00339194391784929	0.00836978845812524	-0.0036810181830736	0.00105637906594007	0.0013920634740339	-0.00537740585022592	0.00349541801756866	0.00876167195342573	-0.00467913400913271	-0.00161509549764358	-0.00539603483230655	-0.00227807823378852	0.000348873140036194	0.00244871013545515	0.00177310873683577	0.00323496901771008	0.000900189513872904	0.000582623799741491	-0.00767857129276702	-0.00142049730843816	-0.00850691709355735	0.00202543113723315	-0.00595236221290305	-0.00339173543328831	-0.00333229279853551	-0.00192234205800031	-0.0061325250170829	-0.00790429234099764	0.00349295453122398	0.0020364956587316
"NMA5"	-0.0799074045232454	0.0220035210823524	-0.0538625408588266	0.0240715959629154	-0.00378511335600694	0.00947554063240477	-0.000450658899120183	0.00496318698658864	0.0267441450388433	-0.018649887488602	0.0301060930487291	0.0238896310056859	0.0153123931945826	0.00383424885050094	0.00459505797064697	-0.00101719838778034	-0.0287992985904791	0.00309621548891923	0.00991090671961334	0.00185766111381861	-0.00322947481034971	0.00148936685639701	0.012490015368025	0.00788949556480691	0.00587811148204464	-0.00382228032008109	-0.0113464317805954	0.00528016771366786	-0.00183429983783364	0.00258069135529877	-0.0119845344436193	-0.00717003948250669	-0.0611034453415883	-0.0266228362063819	-0.00106764348774323	0.00598738021273832	-0.000701324240291969	0.00056128057929701	-0.00019638624591837	0.00774604383996958	0.000593591587817539	-0.00477727453639437	0.00560655466605532	0.0100478187415543	0.0100038769735754	0.00482819840394665	-1.62811439018088e-05	-0.00546301701256942	-0.00326860212345327	-0.0169913259272564	0.00143708693404876	-0.0062026500532413	0.00156608893589623	-0.000912498482364215	0.00375654400428994	0.00390788782925881	0.0072337563274834	-0.00457652048115291	0.000812028448434656	-0.00446214082772179	-0.000171973271765495	0.000669255257475046	-0.000383153581204689	-0.000790135038169225	-0.00150525493633787	-0.00152596720872573	-0.000396882285552051	5.12036598699554e-05	4.11440391560004e-05	-0.00314111831691092	-0.00372284205799035	0.00294123558914841	-0.00829432390442388	0.0009663904159742
"NMA6"	0.0309983749010026	-0.00249824859679176	0.0335668360289426	0.0013488461711912	-0.00744926197907928	-0.0150967708085911	-0.00297550503906992	-0.00798043002274823	-0.00950628123274464	-0.0208639214495976	-0.043310887673983	0.0194854895948942	0.0118317453377399	0.00705601545530769	0.00132416459907655	0.0091628823808007	0.0122517375558777	-0.00103885410957321	0.0164404992516399	-0.000418772399178543	-0.00324861374095042	-0.00342487961171406	-0.00363274731742033	-0.00216432437055171	0.00624673891165234	-0.00933504554332442	0.00211972294479655	0.0085063939683356	0.00381698330840768	0.00245385202637857	-0.0052863503739707	0.00549977375224663	-0.0269108025341273	-0.00159636900313679	0.00133835166150751	0.010390370788256	-0.00214183381677136	-0.00600217794941496	-0.00325835398390113	-0.00906073905666235	0.00325441341048341	0.00192991194917946	-0.0109555999111629	-0.00138622567001793	-0.00317975435759958	-0.00300760840132999	0.00070761657133688	0.00347808466126692	0.00196664025560312	0.000282559199865251	0.000914457959907638	0.00121152875006646	0.0023486230940328	-0.00589930687989807	0.00366235653234502	-0.00752594368666968	0.00342678991621402	-0.0145085741208219	-0.00138699713352498	-0.00437283547799936	-0.000261224815490951	0.00446385390792445	0.00873909316416728	-0.00172581105812717	0.00147402130145842	0.00229462559483534	-0.00590498302528481	0.00476608351547587	0.0046432498844689	-0.00569989982738762	-0.00233187206018285	-0.0053621534618514	0.000454178420759919	0.00374014970436347
"NMA7"	-0.0172999327560998	0.0227630764726825	0.0191569389268599	0.00323202097707808	-0.00212058261397716	0.00402121330881383	0.0130362250557037	-0.0130410194715779	0.014732652016468	0.0426770419084746	0.0261986695748084	0.00572870242423991	0.00375293745911708	0.0168933891216521	0.00498920336608207	-0.00402356542486893	-0.000646218795064004	-0.00390556069828171	0.00648840388986854	0.00380437128747143	0.00378909049241289	-0.0101257082631654	-0.00507459380564037	-0.00397655220569632	-0.00394021715789342	0.0121814074185854	-0.000328422820859562	-0.00950648205130106	-0.000488456331986435	-0.0031767316835104	-0.00524936767727713	0.000982227914198011	0.00865964125155745	-0.00346577314139668	0.00413887933966691	-0.00452567256531088	-0.00191668984462541	-0.00157103588191585	-0.00137454573997412	-0.00318664732822669	-0.00021865475579879	-0.00308965433571877	6.99035388329124e-05	-0.0043843802929986	0.000510522704091986	0.00137509790631002	0.000613112161211127	-0.00114714757772085	0.00297027140898673	0.00467055343662226	0.000572835384739883	-0.0047247445453849	-0.00380819903084638	0.00313084719230971	-0.00176000762086947	-0.00724596459215628	0.000526850637978508	-0.00300374057842705	-0.00200305143137747	-0.00599390012744561	-0.00223843836795339	-0.00318839420443101	-0.00214042948731803	-0.00367827320458944	-0.00641725421026339	0.00296053663312971	0.000371403490927956	0.00145085894247372	0.00118754073298696	-0.00635367253262328	0.00334629130393172	0.00568395602261544	-0.000769220863538087	0.00264611350961042
"NMA8"	-0.0409562126145423	0.028143411239409	0.0234597403896002	0.00312339576423396	-0.000888740623369369	0.00918129583505212	0.000745561398140043	-0.0105727586000749	-0.00123696730425202	-0.013386282149335	0.00816683648331306	-0.00239879221597889	-0.0117044179064448	0.00107389354824906	-0.00450290244587574	0.00533316540181981	0.00689712601505621	0.00320514642050107	0.00262106239665756	0.00365128843565682	1.53633704004066e-06	0.00591460178823235	-0.00267855264652831	4.94769593202137e-05	-0.0020112842847826	-0.0101512666341162	-0.00895999847137662	-0.00152536753217464	0.00372183313825438	0.00043251691038573	-0.00922892022304804	0.00608965702355744	0.00689620246475183	-0.00559957271230252	-0.00517362638859058	-0.00126343946603348	0.000570551647709668	-0.00343176287436266	0.00913398313900635	0.00260312177065494	0.00185889977396942	-0.00387834130829953	-0.00908989129042292	0.000404827550017487	0.00144222229169493	0.00247642886235541	0.000663500493568845	0.000718232858901029	0.00124567582664448	0.00387089276864134	-0.00133155868908387	-0.00740358240569448	-0.00291210542951329	-0.00166323934166911	-0.00790948478294044	0.000510539704088547	0.00259065310155845	0.00295849208969261	0.000593368053014243	0.00627983551896309	-0.00559792599986059	-0.00131770979893405	-0.00356895393712089	0.000249717883271467	0.0107554009050687	-0.0041086965727348	0.0028180153843746	0.00465307568761253	-0.00183273613962137	0.00381174804695385	-0.00483711129914699	0.000641865097376964	0.000870401545200531	0.000589862527000206
"NMA9"	0.00223420754359332	0.0110169400428278	0.0380436877861393	0.00109549895229864	-0.00141512058384456	-0.00425490863763455	-0.000495294188915156	-0.0184713364197713	0.0202813169582426	0.0119564498249398	0.00584214230242485	0.0111497444221808	-0.0113473994157149	0.00226106177049988	0.00660951366755125	0.00566676220215038	-0.0108732386379649	-0.00246756053985542	-0.00859690488969066	0.0045037613913722	-0.00135812941458587	0.000472421654407318	-0.00308445924351185	0.00379199140789076	0.00371719811168777	0.000983592995386321	0.00424013733891362	0.000461166068207068	0.00321059647840178	-0.00207903795203761	0.00342418616872526	0.00217586880328724	-0.00540183714892116	0.000948900078566987	0.00103509508497663	-0.00141962045376603	-0.00405169572779703	-0.00294198262383443	0.00483197491322957	-0.00612053344071584	-0.00854014292354812	0.0088392176678524	0.00595899788342628	-0.00249418274305172	-4.88903489522985e-05	0.00208998959760756	0.00273862926773742	0.00393641578708258	0.00642440034944059	-0.00533845835195429	0.00574404164773456	0.00140662349624899	-0.00860977795109568	0.0106925272434693	-0.00129068188821701	0.00575865811452227	0.0083763840822883	0.00135615684722567	-0.00612639991091078	0.00799328399170049	0.00110130966392439	0.00159927628068008	0.0081084022201639	0.00356594999576687	-0.0109289435114736	0.00144930898693364	-0.00196776764274024	0.000615975973431581	0.00301906662186592	-0.00180656460233821	0.00128185206937934	-0.00198551953131883	0.00291420799207528	-0.00279842197572573
"NMA10"	0.00516034661270359	-0.009039462174402	0.0216435013058311	0.0169727497931544	-0.00650914505076378	-0.000891519019065631	-0.00744561138077618	0.00850041094604545	0.00423480601388529	-0.0111540431090936	-0.0725698590786275	0.0088233739971426	0.0234795042810144	0.0177144952802551	-0.0129554114467484	-0.00206113266498961	-0.000292162928060953	-0.0117443755325685	0.0148346542435485	-0.00345705438027453	-0.00375480104671751	0.00736355292006699	-0.00324085211070547	0.00519556867552618	0.00247866029809022	-0.000482137109004673	0.0270302570089846	0.00597384194846398	0.00437781801003881	-0.00237343959814325	0.00105285330668908	0.00164092334883326	0.0111886567546366	-0.00814890855815933	-0.00173860014900842	0.0102101341626031	0.0120117655559839	-0.000135412181062937	0.00372470279928627	-0.0080912705193628	0.00040402643733989	0.000909436998453253	0.00779860249963469	-0.00372252504855229	-0.00244696079935406	-3.96677906654912e-05	-0.000851101596424604	-0.00720666293591524	0.00374149530079172	-0.00147995433115339	0.00394544840783846	-0.0102227030380024	-0.00382747752250781	0.00462902678898686	-0.00534668619490411	0.0019099377780488	0.00552643903304714	-0.0045112761584389	-0.00195155977203898	-0.0096513229296589	-0.00268753430260473	-0.000514138015595845	-0.00147218253597293	-0.0018409330538364	0.00715063385050119	0.00064107969866243	0.000160685110404258	-0.00297990529706611	0.00302768711235774	0.00731329621816883	0.00710094148372645	0.00167686814431452	-0.00509369361511258	-0.000117723349822186
